id_x,movie,production_budget,domestic_gross,worldwide_gross,total_gross,net_revenue,original_language,popularity,release_date_y,vote_average,vote_count,start_year,runtime_minutes,genres,imdb_averagerating,imdb_numvotes
60,Lost River,2000000,45431,2009644,2055075,55075,en,7.029,2015-04-10,5.8,352,2014,95.0,"Drama,Fantasy,Mystery",5.8,15667
62,Knock Knock,2000000,36336,6328516,6364852,4364852,en,17.867,2015-10-09,5.0,1490,2015,99.0,"Drama,Thriller",4.9,68328
67,The First Time,2000000,17061,17061,34122,-1965878,en,11.25,2012-10-19,7.0,1426,2012,95.0,"Comedy,Drama,Romance",6.9,62589
69,Circle,2000000,10024,10024,20048,-1979952,en,2.587,2010-09-11,3.8,6,2010,88.0,"Horror,Thriller",3.4,610
73,Plush,2000000,3080,28864,31944,-1968056,en,0.6,2011-10-31,7.5,1,2013,99.0,"Drama,Music,Thriller",5.4,3462
74,The Ghastly Love of Johnny X,2000000,2436,2436,4872,-1995128,en,2.971,2013-04-26,6.5,9,2012,106.0,"Comedy,Fantasy,Musical",5.7,386
76,Grave Encounters,2000000,0,2151887,2151887,151887,en,8.475,2011-09-09,6.2,700,2011,92.0,Horror,6.1,48125
77,Bone Tomahawk,2000000,0,475846,475846,-1524154,en,11.891,2015-10-23,6.8,905,2015,132.0,"Adventure,Drama,Horror",7.1,70298
79,Stitches,2000000,0,63555,63555,-1936445,en,6.394,2012-10-05,5.6,138,2010,71.0,Horror,7.2,20
82,Nine Dead,2000000,0,0,0,-2000000,en,8.882,2011-03-09,5.1,125,2010,98.0,"Crime,Drama,Horror",5.5,11358
84,Rockaway,2000000,0,0,0,-2000000,en,1.115,2017-08-02,7.0,4,2017,90.0,"Adventure,Drama",6.4,528
85,Wings,2000000,0,0,0,-2000000,en,3.212,2013-08-05,3.8,12,2012,84.0,"Adventure,Animation,Comedy",3.2,561
87,Straight A's,2000000,0,0,0,-2000000,en,5.307,2013-03-19,5.3,71,2013,91.0,"Comedy,Drama",5.7,4197
89,Highway,2000000,0,0,0,-2000000,en,2.409,2012-09-09,2.7,3,2012,77.0,Comedy,3.5,183
90,Small Apartments,2000000,0,0,0,-2000000,en,5.302,2012-03-10,5.9,75,2012,96.0,"Comedy,Crime,Drama",6.1,6688
91,Coffee Town,2000000,0,0,0,-2000000,en,4.758,2013-07-09,6.7,56,2013,87.0,Comedy,6.6,4666
92,Lucky Dog,2000000,0,0,0,-2000000,en,0.628,2014-01-01,4.0,1,2012,,"Comedy,Crime",4.0,9
96,The Walking Deceased,2000000,0,0,0,-2000000,en,3.215,2015-03-20,5.0,59,2015,88.0,"Comedy,Horror",3.5,2914
98,The Curse of Downers Grove,2000000,0,0,0,-2000000,en,3.674,2015-08-21,4.7,42,2015,89.0,"Drama,Horror,Mystery",4.5,1618
99,Wind Walkers,2000000,0,0,0,-2000000,en,1.388,2015-10-16,6.0,8,2015,93.0,"Action,Horror,Thriller",3.8,234
100,The Dog Lover,2000000,0,0,0,-2000000,en,1.61,2016-07-08,5.9,11,2016,101.0,Drama,5.6,620
1,Shark Lake,2000000,0,0,0,-2000000,en,3.521,2015-10-02,3.9,31,2015,92.0,"Action,Adventure,Crime",3.5,1686
2,Buried,1987650,1044143,21270290,22314433,20326783,en,10.888,2010-09-24,6.6,1487,2010,95.0,"Drama,Mystery,Thriller",7.0,139426
8,Brotherly Love,1900000,478595,478595,957190,-942810,en,2.157,2015-04-24,6.8,53,2015,89.0,Drama,6.7,1587
9,Submarine,1900000,467602,4581937,5049539,3149539,en,7.412,2011-06-03,7.4,770,2010,97.0,"Comedy,Drama,Romance",7.3,79810
10,The Square,1900000,406216,740932,1147148,-752852,ar,5.596,2013-10-25,7.8,84,2013,108.0,"Documentary,Drama,History",8.1,7998
13,Stranded,1900000,0,285593,285593,-1614407,en,6.563,2013-07-26,3.6,73,2010,103.0,"Horror,Mystery",5.1,800
15,The Last Exorcism,1800000,41034350,70165900,111200250,109400250,en,9.35,2010-08-27,5.6,519,2010,87.0,"Drama,Horror,Thriller",5.6,45815
18,Beasts of the Southern Wild,1800000,12795746,23265132,36060878,34260878,en,7.53,2012-06-29,6.9,605,2012,93.0,"Adventure,Drama,Fantasy",7.3,77440
25,Higher Ground,1800000,841056,842693,1683749,-116251,en,4.545,2011-08-26,5.9,21,2011,109.0,Drama,6.3,2869
29,Deadline,1800000,0,0,0,-1800000,en,1.4,2012-02-15,5.5,4,2012,95.0,"Drama,Mystery,Thriller",4.8,396
31,Dysfunctional Friends,1800000,0,0,0,-1800000,en,1.392,2012-02-03,5.3,6,2012,111.0,"Comedy,Drama",5.2,760
32,Independence Daysaster,1800000,0,0,0,-1800000,en,3.562,2013-06-27,4.2,35,2013,90.0,"Action,Adventure,Sci-Fi",3.4,974
37,I Spit on Your Grave,1750000,93051,1278471,1371522,-378478,en,13.102,2010-10-08,6.3,977,2010,108.0,"Horror,Thriller",6.3,68592
42,The Lunchbox,1700000,4231500,12231500,16463000,14763000,hi,5.888,2014-02-28,7.3,350,2013,104.0,"Drama,Romance",7.8,42618
43,Grace Unplugged,1700000,2507159,2507159,5014318,3314318,en,1.957,2013-10-04,6.3,38,2013,102.0,"Drama,Music",6.2,3006
48,Braid,1660000,0,80745,80745,-1579255,en,5.972,2019-02-01,6.4,18,2018,82.0,"Horror,Mystery,Thriller",5.3,1115
54,N-Secure,1600000,2595644,2595644,5191288,3591288,en,1.132,2010-10-15,4.8,6,2010,105.0,"Crime,Drama,Thriller",3.6,587
56,Out of the Dark,1600000,419428,419428,838856,-761144,en,7.143,2015-02-27,4.8,79,2014,92.0,"Horror,Thriller",4.8,3691
60,Two Night Stand,1600000,15600,868081,883681,-716319,en,9.191,2014-09-26,6.5,1241,2014,86.0,"Comedy,Romance",6.4,60510
63,Insidious,1500000,54009150,99870886,153880036,152380036,en,16.197,2011-04-01,6.9,3582,2010,103.0,"Horror,Mystery,Thriller",6.9,254197
64,Moonlight,1500000,27854931,65245512,93100443,91600443,en,15.948,2016-10-21,7.4,3893,2016,111.0,Drama,7.4,227964
65,Cabin Fever,1500000,21158188,30351664,51509852,50009852,en,7.419,2016-02-12,4.6,215,2016,99.0,Horror,3.7,7873
70,Unsane,1500000,7690044,14244931,21934975,20434975,en,16.316,2018-03-23,6.2,667,2018,98.0,"Drama,Horror,Mystery",6.4,32049
74,Spellbound,1500000,7000000,7000000,14000000,12500000,en,0.6,2016-08-03,5.3,3,2011,114.0,"Comedy,Horror,Romance",6.9,2485
77,The To Do List,1500000,3491669,4128828,7620497,6120497,en,7.33,2013-07-26,5.5,534,2013,104.0,"Comedy,Romance",5.8,34524
78,The Gatekeepers,1500000,2408553,2592308,5000861,3500861,en,4.534,2013-02-01,7.2,51,2012,101.0,"Documentary,History,War",7.6,5214
84,The Lords of Salem,1500000,1165881,1541131,2707012,1207012,en,8.434,2013-04-19,5.3,445,2012,101.0,"Horror,Thriller",5.1,25089
85,31,1500000,779820,922727,1702547,202547,en,8.683,2016-10-21,5.2,370,2016,102.0,"Horror,Thriller",5.1,15055
87,Unsullied,1500000,510957,510957,1021914,-478086,en,2.478,2015-08-28,3.3,3,2014,93.0,"Action,Horror,Thriller",4.3,278
94,Amigo,1500000,184705,184705,369410,-1130590,en,0.84,2011-08-19,4.8,4,2010,124.0,"Drama,War",5.9,514
2,Road Hard,1500000,113169,113169,226338,-1273662,en,1.08,2015-03-06,6.6,12,2015,98.0,Comedy,6.1,1681
7,Housebound,1500000,0,236863,236863,-1263137,en,8.455,2014-10-17,6.6,505,2014,107.0,"Comedy,Horror,Mystery",6.8,29757
8,Teefa in Trouble,1500000,0,98806,98806,-1401194,ur,4.486,2018-07-20,7.6,11,2018,155.0,"Action,Comedy,Crime",7.4,2724
10,Closer to the Moon,1500000,0,5396,5396,-1494604,en,1.067,2013-11-29,7.2,19,2014,112.0,"Comedy,Crime,Drama",7.0,3585
12,The Lion of Judah,1500000,0,0,0,-1500000,en,1.4,2011-06-03,4.5,3,2011,87.0,Animation,3.8,511
16,#Horror,1500000,0,0,0,-1500000,de,6.099,2015-11-20,3.3,102,2015,101.0,"Crime,Drama,Horror",3.0,3092
17,Checkmate,1500000,0,0,0,-1500000,en,3.764,2015-07-03,4.2,20,2010,121.0,"Drama,Mystery",4.7,27
21,Mustang,1400000,845464,5552584,6398048,4998048,tr,7.459,2015-11-20,8.0,755,2015,97.0,Drama,7.6,30899
25,Eddie: The Sleepwalking Cannibal,1400000,1632,1632,3264,-1396736,en,2.586,2013-04-05,6.2,33,2012,90.0,"Comedy,Horror",5.6,1364
26,My Girlfriend's Boyfriend,1400000,0,0,0,-1400000,en,4.378,2010-04-22,5.9,68,2010,84.0,"Comedy,Romance",5.8,5461
28,House at the End of the Drive,1400000,0,0,0,-1400000,en,1.4,2014-01-11,8.0,1,2014,91.0,"Horror,Thriller",6.5,331
38,Above and Beyond,1300000,288751,288751,577502,-722498,en,0.782,2015-01-30,8.0,5,2014,90.0,"Adventure,Documentary,History",7.7,506
43,Simon,1300000,4055,1738663,1742718,442718,en,0.64,2017-02-01,0.0,1,2016,85.0,Thriller,4.8,47
46,The Algerian,1300000,0,0,0,-1300000,en,0.911,2015-08-07,4.5,2,2014,99.0,"Action,Romance,Thriller",5.3,195
51,Dear White People,1250000,4404154,5403771,9807925,8557925,en,7.455,2014-10-17,6.1,296,2014,108.0,"Comedy,Drama,Romance",6.1,23321
52,Filly Brown,1250000,2850357,2940411,5790768,4540768,en,1.31,2013-04-19,6.5,10,2012,80.0,"Drama,Music",5.7,1003
56,Da Sweet Blood of Jesus,1250000,0,0,0,-1250000,en,2.607,2014-06-22,4.6,33,2014,123.0,"Comedy,Romance,Thriller",4.1,1212
66,Home Run,1200000,2859955,2859955,5719910,4519910,en,3.843,2013-04-19,6.3,33,2010,82.0,"Drama,Family,Sport",4.2,66
72,Blue Like Jazz,1200000,595018,595018,1190036,-9964,en,3.253,2012-04-13,5.9,35,2012,108.0,"Comedy,Drama",5.9,2810
76,"Pink Ribbons, Inc.",1200000,26608,26608,53216,-1146784,en,1.4,2012-04-21,6.8,6,2011,97.0,Documentary,7.3,654
77,Blood Feast,1200000,8708,8708,17416,-1182584,en,3.402,2017-06-23,4.3,6,2016,90.0,Horror,4.9,653
83,Below Zero,1200000,0,0,0,-1200000,en,2.027,2011-10-22,5.2,17,2011,99.0,Thriller,4.4,740
84,Crowsnest,1200000,0,0,0,-1200000,en,1.755,2012-01-01,4.9,18,2012,84.0,"Horror,Mystery,Thriller",3.9,1481
85,Airborne,1200000,0,0,0,-1200000,en,2.877,2013-02-26,3.9,31,2012,81.0,"Comedy,Crime,Horror",3.9,2248
87,Bleeding Hearts,1200000,0,0,0,-1200000,en,0.6,2013-06-01,6.0,2,2015,100.0,Horror,3.4,123
88,The Wicked Within,1200000,0,0,0,-1200000,en,2.897,2015-10-16,4.4,28,2015,84.0,Horror,4.5,1123
100,Beyond the Black Rainbow,1100000,56491,56491,112982,-987018,en,7.331,2011-09-24,5.9,150,2010,110.0,"Horror,Sci-Fi,Thriller",6.0,10765
2,The Sleepwalker,1100000,2636,2636,5272,-1094728,en,2.659,2014-01-20,4.1,9,2014,91.0,Drama,4.9,632
3,Departure,1100000,0,27561,27561,-1072439,en,0.885,2016-05-12,10.0,1,2015,109.0,"Drama,Romance",6.7,1680
7,The Dead Undead,1100000,0,0,0,-1100000,en,3.127,2010-05-13,3.1,9,2010,89.0,"Action,Horror,Sci-Fi",3.0,791
8,The Vatican Exorcisms,1100000,0,0,0,-1100000,en,0.819,2013-05-29,4.2,14,2013,76.0,Horror,2.5,413
12,The Devil Inside,1000000,53262945,101759490,155022435,154022435,en,7.403,2012-01-06,4.7,441,2012,83.0,Horror,4.2,33522
14,Unfriended,1000000,32789645,64364198,97153843,96153843,en,8.12,2015-04-17,5.4,2019,2014,83.0,"Horror,Mystery,Thriller",5.6,62043
17,You're Next,1000000,18494006,26887177,45381183,44381183,en,11.45,2013-08-23,6.6,1258,2011,95.0,"Action,Comedy,Horror",6.6,79451
18,Chernobyl Diaries,1000000,18119640,42411721,60531361,59531361,en,14.658,2012-05-25,5.0,842,2012,86.0,"Horror,Mystery,Thriller",5.0,60304
25,Blue Valentine,1000000,9737892,16566240,26304132,25304132,en,8.994,2010-12-29,6.9,1677,2010,112.0,"Drama,Romance",7.4,170089
29,Unfriended: Dark Web,1000000,8866745,16434588,25301333,24301333,en,17.861,2018-07-20,6.1,365,2018,92.0,"Crime,Horror,Mystery",5.9,13822
31,The Green Inferno,1000000,7192291,12931420,20123711,19123711,en,13.67,2013-11-02,5.2,619,2013,100.0,"Adventure,Horror",5.3,33239
32,I Am Not Your Negro,1000000,7123919,9617402,16741321,15741321,en,7.026,2017-02-03,8.1,196,2016,93.0,Documentary,7.8,13948
33,The Sessions,1000000,6002451,11495204,17497655,16497655,en,6.46,2012-10-18,6.9,296,2012,95.0,"Biography,Comedy,Drama",7.2,39731
35,October Baby,1000000,5355847,5391992,10747839,9747839,en,4.835,2011-10-30,6.8,56,2011,107.0,Drama,6.8,6903
36,The Skeleton Twins,1000000,5284309,5797192,11081501,10081501,en,10.341,2014-09-12,6.7,394,2014,93.0,"Comedy,Drama,Romance",6.8,36793
41,Obvious Child,1000000,3122616,3324070,6446686,5446686,en,8.232,2014-06-06,6.7,256,2014,84.0,"Comedy,Drama,Romance",6.8,21536
42,Martha Marcy May Marlene,1000000,2981038,5438911,8419949,7419949,en,9.477,2011-10-21,6.7,413,2011,102.0,"Drama,Mystery,Thriller",6.9,45873
52,No Man's Land,1000000,1067481,2684207,3751688,2751688,en,0.6,2010-01-01,7.0,1,2013,118.0,"Adventure,Crime,Drama",7.3,1756
56,Patti Cake$,1000000,800148,1471090,2271238,1271238,en,6.934,2017-08-18,7.0,122,2017,109.0,"Drama,Music",6.7,8581
58,Palo Alto,1000000,767732,1156309,1924041,924041,en,7.262,2014-05-09,6.4,528,2013,100.0,Drama,6.2,25402
62,The Future,1000000,568662,1239174,1807836,807836,en,3.836,2011-07-29,5.8,38,2011,91.0,"Drama,Fantasy,Romance",6.2,7648
64,23 Blast,1000000,549185,549185,1098370,98370,en,2.213,2014-10-24,6.5,31,2014,98.0,"Drama,Family,Sport",6.5,1567
66,The Act of Killing,1000000,486919,1227316,1714235,714235,id,8.63,2012-08-31,7.8,326,2012,117.0,"Crime,Documentary",8.2,31115
70,I Origins,1000000,336472,852399,1188871,188871,en,8.459,2014-07-18,7.6,1814,2014,106.0,"Drama,Romance,Sci-Fi",7.4,104718
71,Antarctica: A Year on Ice,1000000,288757,288757,577514,-422486,en,2.061,2013-09-05,7.2,41,2013,91.0,"Adventure,Biography,Documentary",7.6,3004
74,The Invitation,1000000,231738,354836,586574,-413426,en,10.424,2015-03-13,6.5,1063,2015,100.0,"Drama,Horror,Mystery",6.7,70213
81,Hardflip,1000000,96734,96734,193468,-806532,en,1.186,2012-06-01,5.0,7,2012,112.0,"Action,Drama",5.6,673
82,Creative Control,1000000,63014,63014,126028,-873972,en,3.35,2016-03-11,5.6,36,2015,97.0,"Drama,Sci-Fi",5.4,1951
84,The Perfect Host,1000000,48764,51587,100351,-899649,en,6.088,2010-07-01,6.3,217,2010,93.0,"Comedy,Crime,Thriller",6.8,23378
88,Hits,1000000,15156,15156,30312,-969688,en,5.512,2014-01-21,5.0,36,2014,96.0,"Comedy,Drama",5.8,1706
92,Camp X-Ray,1000000,9837,101053,110890,-889110,en,15.237,2014-10-17,6.8,618,2014,117.0,"Drama,War",6.9,36700
94,The Sisterhood of Night,1000000,6870,6870,13740,-986260,en,3.314,2015-04-10,6.4,51,2014,104.0,"Drama,Mystery,Thriller",6.2,1888
100,Heli,1000000,0,552614,552614,-447386,es,3.01,2013-10-19,6.4,46,2013,105.0,"Crime,Drama,Romance",6.8,4379
3,American Hero,1000000,0,26,26,-999974,en,6.56,2015-12-11,5.0,93,2015,86.0,"Action,Comedy,Drama",4.9,3661
11,Snow White: A Deadly Summer,1000000,0,0,0,-1000000,en,3.595,2012-03-16,4.1,14,2012,83.0,Horror,2.2,679
13,Black Rock,1000000,0,0,0,-1000000,en,6.334,2012-01-21,4.9,118,2012,83.0,"Horror,Thriller",4.8,7596
14,Hidden Away,1000000,0,0,0,-1000000,es,2.222,2014-10-29,7.8,46,2014,96.0,"Drama,Romance",7.1,1820
15,My Last Day Without You,1000000,0,0,0,-1000000,de,2.007,2011-06-11,5.8,5,2011,90.0,"Comedy,Drama,Romance",5.7,1178
17,Doc Holliday's Revenge,1000000,0,0,0,-1000000,en,0.84,2014-06-01,3.2,3,2014,84.0,Western,3.8,104
19,Fear Clinic,1000000,0,0,0,-1000000,en,5.861,2014-10-31,4.2,63,2014,95.0,Horror,5.0,6256
22,Hush,1000000,0,0,0,-1000000,en,0.6,2015-03-27,6.0,1,2012,103.0,"Drama,Thriller",4.5,244
23,1982,1000000,0,0,0,-1000000,en,0.6,2013-12-31,7.5,2,2013,90.0,Drama,7.0,221
25,Chemical Cut,1000000,0,0,0,-1000000,en,0.639,2016-01-24,10.0,1,2016,83.0,Drama,5.4,111
30,Banshee Chapter,950000,0,78122,78122,-871878,en,6.872,2013-11-06,5.6,135,2013,87.0,"Horror,Sci-Fi,Thriller",5.5,8219
33,Ask Me Anything,950000,0,0,0,-950000,en,9.193,2014-04-19,5.6,246,2014,100.0,Drama,6.1,10680
34,L!fe Happens,930000,30905,30905,61810,-868190,en,5.334,2011-06-18,5.3,91,2011,100.0,Comedy,5.6,7229
35,Lowriders,916000,6179955,6188421,12368376,11452376,en,4.958,2017-05-12,6.5,46,2016,98.0,"Adventure,Crime,Drama",5.7,1954
38,Fruitvale Station,900000,16098998,17549645,33648643,32748643,en,9.587,2013-07-26,7.4,645,2013,85.0,"Biography,Drama,Romance",7.5,68187
39,Meet the Blacks,900000,9097072,9097072,18194144,17294144,en,6.131,2016-04-01,4.4,139,2016,94.0,"Comedy,Horror",5.9,34669
41,Circumstance,900000,454121,958978,1413099,513099,fa,2.86,2011-08-26,6.9,45,2011,107.0,Drama,5.9,7055
43,The Giant Mechanical Man,900000,7396,7396,14792,-885208,en,5.945,2012-04-27,6.3,70,2012,95.0,"Comedy,Drama,Romance",6.7,8921
44,The Brass Teapot,900000,6997,413733,420730,-479270,en,6.495,2013-04-05,6.0,240,2012,101.0,"Comedy,Fantasy,Thriller",6.4,13746
50,The Hammer,850000,442638,442638,885276,35276,en,1.961,2010-10-26,6.5,16,2010,108.0,"Biography,Drama,Sport",7.0,1613
51,Windsor Drive,850000,3256,3256,6512,-843488,en,1.608,2015-06-26,2.5,4,2015,90.0,"Mystery,Thriller",3.2,193
69,Not Cool,800000,35688,35688,71376,-728624,en,2.246,2014-09-23,4.2,50,2014,93.0,"Comedy,Drama,Romance",4.5,5089
70,Kill List,800000,29063,462206,491269,-308731,en,7.036,2012-01-04,6.1,332,2011,95.0,"Crime,Drama,Horror",6.4,32807
71,Vessel,800000,0,0,0,-800000,en,1.266,2012-10-28,6.3,13,2013,,Sci-Fi,6.4,23
75,Kevin Hart: Laugh at My Pain,750000,7706436,7712436,15418872,14668872,en,6.558,2011-09-09,7.4,76,2011,89.0,"Comedy,Documentary",7.4,5081
77,Safety Not Guaranteed,750000,4010957,4422318,8433275,7683275,en,9.214,2012-06-08,6.9,792,2012,86.0,"Comedy,Drama,Romance",7.0,111907
78,The Innkeepers,750000,78396,1011535,1089931,339931,en,8.494,2011-12-30,5.5,324,2011,101.0,"Drama,Horror,Mystery",5.5,31089
86,Adulterers,750000,0,0,0,-750000,en,8.058,2016-01-05,5.2,29,2015,91.0,"Crime,Drama,Thriller",5.2,1377
93,Columbus,700000,1017107,1110511,2127618,1427618,en,8.964,2017-08-04,7.3,130,2015,127.0,Comedy,7.3,42
96,Walter,700000,0,0,0,-700000,en,3.277,2015-03-13,5.5,31,2015,94.0,"Comedy,Drama",5.4,1747
100,Escape from Tomorrow,650000,171962,171962,343924,-306076,en,5.743,2013-10-11,4.8,117,2013,90.0,"Drama,Fantasy,Horror",5.2,8665
2,After,650000,0,0,0,-650000,en,7.712,2012-09-14,5.7,86,2014,99.0,"Drama,Mystery",4.7,129
5,Treachery,625000,0,0,0,-625000,en,1.874,2013-12-04,4.8,5,2013,67.0,"Drama,Thriller",3.7,391
12,Water & Power,600000,42557,42557,85114,-514886,en,0.628,2014-05-02,3.0,1,2013,88.0,"Crime,Drama",6.2,99
15,Drunk Wedding,600000,3301,3301,6602,-593398,en,1.4,2015-05-22,3.9,15,2015,81.0,Comedy,4.6,729
16,They Will Have to Kill Us First,600000,0,7943,7943,-592057,fr,0.6,2015-08-04,5.0,1,2015,100.0,Documentary,7.3,112
18,The Maid's Room,600000,0,0,0,-600000,en,0.849,2014-08-08,4.8,6,2013,98.0,Thriller,4.5,882
27,Faith Connections,550000,9111,9111,18222,-531778,hi,0.6,2013-11-21,4.2,3,2013,115.0,"Biography,Documentary,Drama",7.1,149
28,High Road,546173,0,0,0,-546173,en,3.38,2012-03-06,5.6,38,2011,87.0,Comedy,5.4,1508
30,Benji,500000,31559560,31559560,63119120,62619120,en,0.716,2012-10-23,8.0,4,2018,87.0,"Crime,Drama,Family",6.4,2779
45,Drinking Buddies,500000,343706,407100,750806,250806,en,8.997,2013-08-23,6.0,528,2013,90.0,"Comedy,Drama,Romance",6.1,53546
50,Monsters,500000,237301,5639730,5877031,5377031,en,10.175,2010-10-29,6.2,848,2010,94.0,"Drama,Sci-Fi,Thriller",6.4,84332
52,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,500000,152449,152449,304898,-195102,en,1.076,2012-10-04,7.1,18,2012,88.0,Documentary,7.1,882
53,The Other Dream Team,500000,134109,314444,448553,-51447,lt,1.304,2012-09-28,7.5,12,2012,89.0,"Documentary,Sport",8.4,3332
55,Rubber,500000,100370,680914,781284,281284,en,8.319,2010-09-01,5.9,417,2010,82.0,"Comedy,Fantasy,Horror",5.8,31316
59,The Journey,500000,19800,19800,39600,-460400,en,1.893,2017-06-16,6.7,20,2010,,Family,6.4,12
65,Born to Fly: Elizabeth Streb vs. Gravity,500000,1822,1822,3644,-496356,en,0.6,2014-03-08,5.5,2,2014,82.0,"Action,Biography,Documentary",6.7,47
66,Detention of the Dead,500000,1778,1778,3556,-496444,en,4.268,2012-04-27,5.0,50,2012,87.0,"Action,Adventure,Comedy",4.6,2414
67,Higher Power,500000,528,528,1056,-498944,en,7.544,2018-05-11,4.9,43,2018,93.0,"Action,Sci-Fi,Thriller",5.3,2152
72,Drones,500000,0,0,0,-500000,en,1.421,2010-01-23,5.2,5,2010,98.0,Comedy,6.4,483
73,Enter Nowhere,500000,0,0,0,-500000,en,6.899,2011-10-22,6.7,83,2011,90.0,"Mystery,Sci-Fi,Thriller",6.6,7298
74,Girls Gone Dead,500000,0,0,0,-500000,en,5.405,2012-03-28,3.5,20,2012,104.0,"Comedy,Horror",3.5,2230
77,The Outrageous Sophie Tucker,500000,0,0,0,-500000,en,0.628,2014-05-02,6.0,1,2014,96.0,Documentary,7.3,60
78,Subconscious,500000,0,0,0,-500000,en,0.855,2015-03-10,3.1,7,2010,72.0,Horror,4.5,172
79,Roadside,500000,0,0,0,-500000,en,0.746,2013-03-01,4.2,5,2013,90.0,"Drama,Horror,Mystery",3.8,361
80,Diamond Ruff,500000,0,0,0,-500000,en,0.776,2015-01-01,2.4,4,2015,82.0,Action,4.3,65
81,Love in the Time of Monsters,500000,0,0,0,-500000,en,0.6,2014-03-08,5.0,2,2014,97.0,"Comedy,Horror",5.5,183
83,Fight to the Finish,500000,0,0,0,-500000,en,0.6,2016-02-02,5.2,3,2016,94.0,"Action,Romance,Sport",3.6,109
87,Alleluia! The Devil's Carnival,500000,0,0,0,-500000,en,3.058,2016-03-29,7.0,9,2016,97.0,"Horror,Musical",6.9,534
90,Rodeo Girl,500000,0,0,0,-500000,en,0.809,2016-01-05,5.1,6,2016,108.0,"Adventure,Family",5.8,175
100,As It Is in Heaven,450000,13486,13486,26972,-423028,en,0.629,2014-08-15,8.0,1,2014,86.0,Drama,7.3,73
7,Blue Ruin,420000,258384,437002,695386,275386,en,7.983,2014-04-25,6.9,736,2013,90.0,"Crime,Drama,Thriller",7.1,58811
14,I Want Your Money,400000,433588,433588,867176,467176,en,0.744,2010-07-06,4.2,5,2010,92.0,Documentary,5.1,1244
17,Jackpot,400000,44452,44452,88904,-311096,en,0.6,2012-07-14,6.0,1,2011,86.0,"Action,Comedy,Crime",6.6,2941
28,Maniac,350000,10000000,10000000,20000000,19650000,fr,1.492,2011-10-31,6.1,9,2011,160.0,"Action,Horror,Thriller",4.8,5
35,Rotor DR1,350000,0,0,0,-350000,en,1.247,2015-10-20,4.3,4,2015,98.0,"Family,Sci-Fi",3.4,280
51,3 Backyards,300000,39475,39475,78950,-221050,en,2.079,2010-01-24,4.3,6,2010,88.0,Drama,5.0,611
57,Locker 13,300000,3496,3496,6992,-293008,en,0.732,2014-03-29,6.4,4,2014,90.0,Thriller,4.7,290
58,The Looking Glass,300000,1711,1711,3422,-296578,en,0.6,2011-01-01,5.0,1,2011,80.0,Fantasy,5.5,36
61,Some Guy Who Kills People,300000,0,0,0,-300000,en,5.908,2012-10-05,6.1,59,2011,97.0,"Comedy,Crime,Drama",6.3,5111
63,Teeth and Blood,300000,0,0,0,-300000,en,0.6,2015-03-10,3.0,1,2015,96.0,"Action,Horror",4.0,34
65,Anderson's Cross,300000,0,0,0,-300000,en,0.6,2010-05-20,5.0,1,2010,98.0,"Comedy,Drama,Romance",5.5,106
68,Compliance,270000,319285,830700,1149985,879985,en,6.93,2012-08-24,6.4,340,2012,90.0,"Biography,Crime,Drama",6.4,28703
69,Graduation Day,250000,23894000,23894000,47788000,47538000,en,0.6,2015-01-01,5.0,1,2015,75.0,Thriller,5.0,52
72,Sleight,250000,3930990,3934450,7865440,7615440,en,5.664,2017-04-28,5.3,367,2016,89.0,"Action,Drama,Sci-Fi",5.9,7074
74,Like Crazy,250000,3395391,3728400,7123791,6873791,en,10.091,2011-10-28,6.5,638,2011,86.0,"Drama,Romance",6.7,55841
81,November,250000,191862,191862,383724,133724,et,2.519,2018-02-23,7.6,38,2017,115.0,"Drama,Fantasy,Horror",7.2,2455
83,Happy Valley,250000,67665,67665,135330,-114670,en,2.309,2014-11-14,6.7,25,2014,98.0,"Documentary,Drama,Sport",7.1,1059
84,The Canyons,250000,59671,62375,122046,-127954,en,6.937,2013-07-29,4.3,134,2013,99.0,"Drama,Thriller",3.8,9838
89,Test,250000,18823,18823,37646,-212354,en,2.13,2013-06-29,7.2,37,2013,89.0,Drama,6.2,1373
93,Rust,250000,0,0,0,-250000,en,0.66,2010-10-07,8.0,1,2010,95.0,Drama,5.6,404
94,The Christmas Bunny,250000,0,0,0,-250000,en,1.4,2010-11-28,6.1,11,2010,98.0,"Drama,Family",6.1,662
96,The Frozen,250000,0,0,0,-250000,en,1.928,2012-10-10,4.2,20,2012,95.0,"Drama,Thriller",4.4,1641
